URL	Status	Number of redirects	Redirect Chain	Final URL
http://em20.test3.evan-moor.com/p/2432	301	1	http://em20.test3.evan-moor.com/p/2432 | 	http://em20.test3.evan-moor.com/art-for-all-seasons-grades-1-4-enhanced-e-book
http://em20.test3.evan-moor.com/p/516	301	1	http://em20.test3.evan-moor.com/p/516 | 	http://em20.test3.evan-moor.com/take-it-to-your-seat-writing-centers-grades-4-5-teacher-resource-print
http://em20.test3.evan-moor.com/p/2354	301	1	http://em20.test3.evan-moor.com/p/2354 | 	http://em20.test3.evan-moor.com/u.s.-facts-fun-grades-1-3-enhanced-e-book
http://em20.test3.evan-moor.com/p/3021	301	1	http://em20.test3.evan-moor.com/p/3021 | 	http://em20.test3.evan-moor.com/everyday-literacy-listening-and-speaking-grade-1-enhanced-e-book
http://em20.test3.evan-moor.com/c/91/	301	1	http://em20.test3.evan-moor.com/c/91/ | 	http://em20.test3.evan-moor.com/daily-practice
http://em20.test3.evan-moor.com/p/26	301	1	http://em20.test3.evan-moor.com/p/26 | 	http://em20.test3.evan-moor.com/basic-phonics-skills-grades-prek-k-level-a-teacher-reproducibles-print
http://em20.test3.evan-moor.com/p/3486/daily-science-grade-1	301	1	http://em20.test3.evan-moor.com/p/3486/daily-science-grade-1 | 	http://em20.test3.evan-moor.com/daily-science-grade-1-student-workbook
http://em20.test3.evan-moor.com/p/2739	301	1	http://em20.test3.evan-moor.com/p/2739 | 	http://em20.test3.evan-moor.com/leveled-readers%27-theater-grade-5-teacher-reproducibles-e-book
http://em20.test3.evan-moor.com/p/519	301	1	http://em20.test3.evan-moor.com/p/519 | 	http://em20.test3.evan-moor.com/ten-minute-activities-grades-1-3-teacher-resource-print
http://em20.test3.evan-moor.com/p/19530	301	1	http://em20.test3.evan-moor.com/p/19530 | 	http://em20.test3.evan-moor.com/reading-literary-text-grade-2-student-workbook
http://em20.test3.evan-moor.com/p/2355	301	1	http://em20.test3.evan-moor.com/p/2355 | 	http://em20.test3.evan-moor.com/u.s.-facts-fun-grades-4-6-enhanced-e-book
http://em20.test3.evan-moor.com/p/19074/learning-line-word-families-grades-1-ages-6-flashcards	301	1	http://em20.test3.evan-moor.com/p/19074/learning-line-word-families-grades-1-ages-6-flashcards | 	http://em20.test3.evan-moor.com/learning-line-word-families-grades-1-ages-6-flashcards
http://em20.test3.evan-moor.com/p/518	301	1	http://em20.test3.evan-moor.com/p/518 | 	http://em20.test3.evan-moor.com/teaching-young-children-grades-prek-1-teacher-resource-print
http://em20.test3.evan-moor.com/c/6/reading	301	1	http://em20.test3.evan-moor.com/c/6/reading | 	http://em20.test3.evan-moor.com/reading
http://em20.test3.evan-moor.com/p/3022	301	1	http://em20.test3.evan-moor.com/p/3022 | 	http://em20.test3.evan-moor.com/daily-reading-comprehension-grade-1-teacher%27s-edition-e-book
http://em20.test3.evan-moor.com/p/25	301	1	http://em20.test3.evan-moor.com/p/25 | 	http://em20.test3.evan-moor.com/basic-math-skills-grade-6-teacher-reproducibles-print
http://em20.test3.evan-moor.com/p/2735	301	1	http://em20.test3.evan-moor.com/p/2735 | 	http://em20.test3.evan-moor.com/leveled-readers%27-theater-grade-3-teacher-reproducibles-e-book
http://em20.test3.evan-moor.com/p/2711/daily-language-review-centers-grade-1	301	1	http://em20.test3.evan-moor.com/p/2711/daily-language-review-centers-grade-1 | 	http://em20.test3.evan-moor.com/daily-language-review-centers-grade-1-classroom-resource-kit
http://em20.test3.evan-moor.com/p/18821	301	1	http://em20.test3.evan-moor.com/p/18821 | 	http://em20.test3.evan-moor.com/daily-summer-activities-moving-from-7th-to-8th-grade-grades-7-8-enhanced-e-book
http://em20.test3.evan-moor.com/p/2352	301	1	http://em20.test3.evan-moor.com/p/2352 | 	http://em20.test3.evan-moor.com/how-to-report-on-books-grades-3-4-enhanced-e-book
http://em20.test3.evan-moor.com/p/19529	301	1	http://em20.test3.evan-moor.com/p/19529 | 	http://em20.test3.evan-moor.com/reading-literary-text-grade-1-student-workbook-5-pack
http://em20.test3.evan-moor.com/p/524	301	1	http://em20.test3.evan-moor.com/p/524 | 	http://em20.test3.evan-moor.com/the-world-reference-maps-forms-grades-3-6-teacher-resource-print
http://em20.test3.evan-moor.com/p/2172	301	1	http://em20.test3.evan-moor.com/p/2172 | 	http://em20.test3.evan-moor.com/scienceworks-for-kids-plants-grades-1-3-enhanced-e-book
http://em20.test3.evan-moor.com/p/19858	301	1	http://em20.test3.evan-moor.com/p/19858 | 	http://em20.test3.evan-moor.com/math-fundamentals-grade-4-teacher-reproducibles-e-book
http://em20.test3.evan-moor.com/p/877	301	1	http://em20.test3.evan-moor.com/p/877 | 	http://em20.test3.evan-moor.com/the-ultimate-shape-books-grades-k-2-teacher-reproducibles-e-book
http://em20.test3.evan-moor.com/p/24	301	1	http://em20.test3.evan-moor.com/p/24 | 	http://em20.test3.evan-moor.com/basic-math-skills-grade-5-teacher-reproducibles-print
http://em20.test3.evan-moor.com/c/92/	301	2	http://em20.test3.evan-moor.com/c/92/ | http://em20.test3.evan-moor.com/early-learning | 	http://em20.test3.evan-moor.com/early-learning-science-lessons
http://em20.test3.evan-moor.com/p/523	301	1	http://em20.test3.evan-moor.com/p/523 | 	http://em20.test3.evan-moor.com/the-ultimate-shape-books-grades-k-2-teacher-resource-print
http://em20.test3.evan-moor.com/p/2353	301	1	http://em20.test3.evan-moor.com/p/2353 | 	http://em20.test3.evan-moor.com/how-to-report-on-books-grades-5-6-enhanced-e-book
http://em20.test3.evan-moor.com/p/19528	301	1	http://em20.test3.evan-moor.com/p/19528 | 	http://em20.test3.evan-moor.com/reading-literary-text-grade-1-student-workbook
