URL	Status	Number of redirects	Redirect Chain	Final URL
http://em20.test3.evan-moor.com/c/138/	301	1	http://em20.test3.evan-moor.com/c/138/ | 	http://em20.test3.evan-moor.com/activity-books
http://em20.test3.evan-moor.com/c/223/	301	1	http://em20.test3.evan-moor.com/c/223/ | 	http://em20.test3.evan-moor.com/reading-foundational-skills
http://em20.test3.evan-moor.com/c/88/	301	1	http://em20.test3.evan-moor.com/c/88/ | 	http://em20.test3.evan-moor.com/informational-text
http://em20.test3.evan-moor.com/c/259/	301	1	http://em20.test3.evan-moor.com/c/259/ | 	http://em20.test3.evan-moor.com/grade-1-
http://em20.test3.evan-moor.com/c/92/	301	2	http://em20.test3.evan-moor.com/c/92/ | http://em20.test3.evan-moor.com/early-learning | 	http://em20.test3.evan-moor.com/early-learning-science-lessons
http://em20.test3.evan-moor.com/c/52/	301	1	http://em20.test3.evan-moor.com/c/52/ | 	http://em20.test3.evan-moor.com/readiness
http://em20.test3.evan-moor.com/c/102/	301	1	http://em20.test3.evan-moor.com/c/102/ | 	http://em20.test3.evan-moor.com/daily-practice
http://em20.test3.evan-moor.com/c/91/	301	1	http://em20.test3.evan-moor.com/c/91/ | 	http://em20.test3.evan-moor.com/daily-practice
http://em20.test3.evan-moor.com/c/6/reading	301	1	http://em20.test3.evan-moor.com/c/6/reading | 	http://em20.test3.evan-moor.com/reading
http://em20.test3.evan-moor.com/c/114/	301	1	http://em20.test3.evan-moor.com/c/114/ | 	http://em20.test3.evan-moor.com/centers
