URL	Status	Number of redirects	Redirect Chain	Final URL
http://em20.test3.evan-moor.com/c/91/	301	1	http://em20.test3.evan-moor.com/c/91/ | 	http://em20.test3.evan-moor.com/daily-practice
http://em20.test3.evan-moor.com/c/6/reading	301	1	http://em20.test3.evan-moor.com/c/6/reading | 	http://em20.test3.evan-moor.com/reading
http://em20.test3.evan-moor.com/c/92/	301	2	http://em20.test3.evan-moor.com/c/92/ | http://em20.test3.evan-moor.com/early-learning | 	http://em20.test3.evan-moor.com/early-learning-science-lessons
http://em20.test3.evan-moor.com/c/223/	301	1	http://em20.test3.evan-moor.com/c/223/ | 	http://em20.test3.evan-moor.com/reading-foundational-skills
http://em20.test3.evan-moor.com/c/114/	301	1	http://em20.test3.evan-moor.com/c/114/ | 	http://em20.test3.evan-moor.com/centers
http://em20.test3.evan-moor.com/c/52/	301	1	http://em20.test3.evan-moor.com/c/52/ | 	http://em20.test3.evan-moor.com/readiness
http://em20.test3.evan-moor.com/c/102/	301	1	http://em20.test3.evan-moor.com/c/102/ | 	http://em20.test3.evan-moor.com/daily-practice
http://em20.test3.evan-moor.com/c/138/	301	1	http://em20.test3.evan-moor.com/c/138/ | 	http://em20.test3.evan-moor.com/activity-books
http://em20.test3.evan-moor.com/c/88/	301	1	http://em20.test3.evan-moor.com/c/88/ | 	http://em20.test3.evan-moor.com/informational-text
http://em20.test3.evan-moor.com/c/259/	301	1	http://em20.test3.evan-moor.com/c/259/ | 	http://em20.test3.evan-moor.com/grade-1-
http://em20.test3.evan-moor.com/c/76/	301	1	http://em20.test3.evan-moor.com/c/76/ | 	http://em20.test3.evan-moor.com/print-concepts
http://em20.test3.evan-moor.com/c/126/	301	1	http://em20.test3.evan-moor.com/c/126/ | 	http://em20.test3.evan-moor.com/test-prep
http://em20.test3.evan-moor.com/t/weekly-promo-stem	301	1	http://em20.test3.evan-moor.com/t/weekly-promo-stem | 	http://em20.test3.evan-moor.com/weekly-promo-stem
http://em20.test3.evan-moor.com/c/48/	301	1	http://em20.test3.evan-moor.com/c/48/ | 	http://em20.test3.evan-moor.com/literacy
http://em20.test3.evan-moor.com/t/free-samplers	301	1	http://em20.test3.evan-moor.com/t/free-samplers | 	http://em20.test3.evan-moor.com/free-samplers
http://em20.test3.evan-moor.com/c/194/	301	1	http://em20.test3.evan-moor.com/c/194/ | 	http://em20.test3.evan-moor.com/geography
http://em20.test3.evan-moor.com/t/ourmission	301	1	http://em20.test3.evan-moor.com/t/ourmission | 	http://em20.test3.evan-moor.com/ourmission
http://em20.test3.evan-moor.com/c/130/	301	1	http://em20.test3.evan-moor.com/c/130/ | 	http://em20.test3.evan-moor.com/centers
http://em20.test3.evan-moor.com/t/freestuff	301	1	http://em20.test3.evan-moor.com/t/freestuff | 	http://em20.test3.evan-moor.com/
http://em20.test3.evan-moor.com/c/136/teacher-resources	301	1	http://em20.test3.evan-moor.com/c/136/teacher-resources | 	http://em20.test3.evan-moor.com/teacher-resources
http://em20.test3.evan-moor.com/t/research	301	1	http://em20.test3.evan-moor.com/t/research | 	http://em20.test3.evan-moor.com/research
http://em20.test3.evan-moor.com/c/108/writing	301	1	http://em20.test3.evan-moor.com/c/108/writing | 	http://em20.test3.evan-moor.com/writing
http://em20.test3.evan-moor.com/c/80/	301	1	http://em20.test3.evan-moor.com/c/80/ | 	http://em20.test3.evan-moor.com/fluency
http://em20.test3.evan-moor.com/c/139/	301	1	http://em20.test3.evan-moor.com/c/139/ | 	http://em20.test3.evan-moor.com/classroom-decor
http://em20.test3.evan-moor.com/c/93/	301	1	http://em20.test3.evan-moor.com/c/93/ | 	http://em20.test3.evan-moor.com/cross-curricular
http://em20.test3.evan-moor.com/c/131/	301	1	http://em20.test3.evan-moor.com/c/131/ | 	http://em20.test3.evan-moor.com/hands-on-learning
http://em20.test3.evan-moor.com/c/81/	301	1	http://em20.test3.evan-moor.com/c/81/ | 	http://em20.test3.evan-moor.com/centers
http://em20.test3.evan-moor.com/c/103/	301	1	http://em20.test3.evan-moor.com/c/103/ | 	http://em20.test3.evan-moor.com/centers
http://em20.test3.evan-moor.com/c/224/	301	1	http://em20.test3.evan-moor.com/c/224/ | 	http://em20.test3.evan-moor.com/language
http://em20.test3.evan-moor.com/c/77/	301	1	http://em20.test3.evan-moor.com/c/77/ | 	http://em20.test3.evan-moor.com/phonological-awareness
http://em20.test3.evan-moor.com/c/115/	301	2	http://em20.test3.evan-moor.com/c/115/ | http://em20.test3.evan-moor.com/early-learning | 	http://em20.test3.evan-moor.com/early-learning-science-lessons
http://em20.test3.evan-moor.com/c/89/	301	1	http://em20.test3.evan-moor.com/c/89/ | 	http://em20.test3.evan-moor.com/paired-texts
http://em20.test3.evan-moor.com/c/195/	301	1	http://em20.test3.evan-moor.com/c/195/ | 	http://em20.test3.evan-moor.com/cross-curricular
http://em20.test3.evan-moor.com/c/128/	301	1	http://em20.test3.evan-moor.com/c/128/ | 	http://em20.test3.evan-moor.com/science-literacy
http://em20.test3.evan-moor.com/c/132/	301	1	http://em20.test3.evan-moor.com/c/132/ | 	http://em20.test3.evan-moor.com/interactive
http://em20.test3.evan-moor.com/c/120/	301	1	http://em20.test3.evan-moor.com/c/120/ | 	http://em20.test3.evan-moor.com/centers
http://em20.test3.evan-moor.com/c/50/	301	1	http://em20.test3.evan-moor.com/c/50/ | 	http://em20.test3.evan-moor.com/parent-resources
http://em20.test3.evan-moor.com/c/104/	301	1	http://em20.test3.evan-moor.com/c/104/ | 	http://em20.test3.evan-moor.com/english-language-learners-(ell)
http://em20.test3.evan-moor.com/c/225/	301	1	http://em20.test3.evan-moor.com/c/225/ | 	http://em20.test3.evan-moor.com/math
http://em20.test3.evan-moor.com/c/193/social-studies	301	1	http://em20.test3.evan-moor.com/c/193/social-studies | 	http://em20.test3.evan-moor.com/social-studies
http://em20.test3.evan-moor.com/c/46/	301	1	http://em20.test3.evan-moor.com/c/46/ | 	http://em20.test3.evan-moor.com/intervention
http://em20.test3.evan-moor.com/c/196/	301	1	http://em20.test3.evan-moor.com/c/196/ | 	http://em20.test3.evan-moor.com/daily-practice
http://em20.test3.evan-moor.com/t/parent-resources	301	1	http://em20.test3.evan-moor.com/t/parent-resources | 	http://em20.test3.evan-moor.com/parent-resources-3
http://em20.test3.evan-moor.com/c/18/	301	1	http://em20.test3.evan-moor.com/c/18/ | 	http://em20.test3.evan-moor.com/vocabulary-acquisition
http://em20.test3.evan-moor.com/t/free-shipping	301	1	http://em20.test3.evan-moor.com/t/free-shipping | 	http://em20.test3.evan-moor.com/free-shipping
