URL	Status	Number of redirects	Redirect Chain	Final URL
https://www.sturbridgeyankee.com/catalog/product_compare/add/product/122/uenc/aHR0cHM6Ly93d3cuc3R1cmJyaWRnZXlhbmtlZS5jb20vY2F0YWxvZy9wcm9kdWN0L3ZpZXcvaWQvMTIyL3Mvc29saWQtaW5zdWxhdGVkLXRhYi1jdXJ0YWlucy9jYXRlZ29yeS81MTEv/	302	1	https://www.sturbridgeyankee.com/catalog/product_compare/add/product/122/uenc/aHR0cHM6Ly93d3cuc3R1cmJyaWRnZXlhbmtlZS5jb20vY2F0YWxvZy9wcm9kdWN0L3ZpZXcvaWQvMTIyL3Mvc29saWQtaW5zdWxhdGVkLXRhYi1jdXJ0YWlucy9jYXRlZ29yeS81MTEv/ | 	https://www.sturbridgeyankee.com/enable-cookies
https://www.sturbridgeyankee.com/sendfriend/product/send/id/19612/	302	1	https://www.sturbridgeyankee.com/sendfriend/product/send/id/19612/ | 	https://www.sturbridgeyankee.com/customer/account/login/
https://www.sturbridgeyankee.com/sendfriend/product/send/id/486/	302	1	https://www.sturbridgeyankee.com/sendfriend/product/send/id/486/ | 	https://www.sturbridgeyankee.com/customer/account/login/
https://www.sturbridgeyankee.com/catalog/product_compare/add/product/13680/uenc/aHR0cHM6Ly93d3cuc3R1cmJyaWRnZXlhbmtlZS5jb20vcGV0cy1vdXRkb29yL2xhd24tZ2FyZGVuLWRlY29yL2dhcmRlbi1tZW1vcmlhbC1zdG9uZXMvZGFkcy1nYXJkZW4tc3RvbmUuaHRtbA	302	1	https://www.sturbridgeyankee.com/catalog/product_compare/add/product/13680/uenc/aHR0cHM6Ly93d3cuc3R1cmJyaWRnZXlhbmtlZS5jb20vcGV0cy1vdXRkb29yL2xhd24tZ2FyZGVuLWRlY29yL2dhcmRlbi1tZW1vcmlhbC1zdG9uZXMvZGFkcy1nYXJkZW4tc3RvbmUuaHRtbA | 	https://www.sturbridgeyankee.com/enable-cookies
https://www.sturbridgeyankee.com/sendfriend/product/send/id/11750/cat_id/500/	302	1	https://www.sturbridgeyankee.com/sendfriend/product/send/id/11750/cat_id/500/ | 	https://www.sturbridgeyankee.com/customer/account/login/
https://www.sturbridgeyankee.com/catalog/product_compare/add/product/20387/uenc/aHR0cHM6Ly93d3cuc3R1cmJyaWRnZXlhbmtlZS5jb20vaG9tZS1kZWNvci9jb2xsZWN0aWJsZXMtaG9tZS1kZWNvci9tYXJpbmEtbWVybWFpZC1jb2xsZWN0aWJsZS5odG1s/	302	1	https://www.sturbridgeyankee.com/catalog/product_compare/add/product/20387/uenc/aHR0cHM6Ly93d3cuc3R1cmJyaWRnZXlhbmtlZS5jb20vaG9tZS1kZWNvci9jb2xsZWN0aWJsZXMtaG9tZS1kZWNvci9tYXJpbmEtbWVybWFpZC1jb2xsZWN0aWJsZS5odG1s/ | 	https://www.sturbridgeyankee.com/enable-cookies
https://www.sturbridgeyankee.com/catalog/product_compare/add/product/1435/uenc/aHR0cHM6Ly93d3cuc3R1cmJyaWRnZXlhbmtlZS5jb20vY2F0YWxvZy9wcm9kdWN0L3ZpZXcvaWQvMTQzNS9zL2NvdW50cnktc2hha2VyLWxvdy1ib29rY2FzZS9jYXRlZ29yeS8xMTI2Lw	302	1	https://www.sturbridgeyankee.com/catalog/product_compare/add/product/1435/uenc/aHR0cHM6Ly93d3cuc3R1cmJyaWRnZXlhbmtlZS5jb20vY2F0YWxvZy9wcm9kdWN0L3ZpZXcvaWQvMTQzNS9zL2NvdW50cnktc2hha2VyLWxvdy1ib29rY2FzZS9jYXRlZ29yeS8xMTI2Lw | 	https://www.sturbridgeyankee.com/enable-cookies
https://www.sturbridgeyankee.com/sendfriend/product/send/id/18679/	302	1	https://www.sturbridgeyankee.com/sendfriend/product/send/id/18679/ | 	https://www.sturbridgeyankee.com/customer/account/login/
https://www.sturbridgeyankee.com/catalog/product_compare/add/product/22613/uenc/aHR0cHM6Ly93d3cuc3R1cmJyaWRnZXlhbmtlZS5jb20vY2xlYXJhbmNlLW91dGxldC0xL2xpZ2h0aW5nLWNsZWFyYW5jZS1vdXRsZXQvaGltYWxheWFuLXNhbHQtbmlnaHQtbGlnaHQuaHRtbA	302	1	https://www.sturbridgeyankee.com/catalog/product_compare/add/product/22613/uenc/aHR0cHM6Ly93d3cuc3R1cmJyaWRnZXlhbmtlZS5jb20vY2xlYXJhbmNlLW91dGxldC0xL2xpZ2h0aW5nLWNsZWFyYW5jZS1vdXRsZXQvaGltYWxheWFuLXNhbHQtbmlnaHQtbGlnaHQuaHRtbA | 	https://www.sturbridgeyankee.com/enable-cookies
https://www.sturbridgeyankee.com/catalog/product_compare/add/product/20234/uenc/aHR0cHM6Ly93d3cuc3R1cmJyaWRnZXlhbmtlZS5jb20va2l0Y2hlbi1hY2Nlc3Nvcmllcy10b29scy9jaGFpci1wYWRzLWhvbWUtZGVjb3Ivc3R1cmJyaWRnZS1icmFpZGVkLWNoYWlyLXBhZC1paS5odG1s/	302	1	https://www.sturbridgeyankee.com/catalog/product_compare/add/product/20234/uenc/aHR0cHM6Ly93d3cuc3R1cmJyaWRnZXlhbmtlZS5jb20va2l0Y2hlbi1hY2Nlc3Nvcmllcy10b29scy9jaGFpci1wYWRzLWhvbWUtZGVjb3Ivc3R1cmJyaWRnZS1icmFpZGVkLWNoYWlyLXBhZC1paS5odG1s/ | 	https://www.sturbridgeyankee.com/enable-cookies
